id,title_romaji,title_english,episodes,duration,genres
124394,Yatogame-chan Kansatsu Nikki Sansatsume,Yatogame-chan Kansatsu Nikki 3,12,4,"['Comedy', 'Slice of Life']"
124395,Uzaki-chan wa Asobitai! ω,Uzaki-chan Wants to Hang Out! Season 2,13,24,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']"
124396,Dream Hunter Rem: Rem Toujou,,1,20,"['Action', 'Hentai', 'Horror', 'Mystery', 'Supernatural']"
124397,Menghuan Shuyuan 4,,14,2,"['Comedy', 'Fantasy']"
124410,"Kanojo, Okarishimasu 2nd Season",Rent-a-Girlfriend Season 2,12,24,"['Comedy', 'Drama', 'Romance']"
124430,HUMAN LOST (Music),HUMAN LOST (Music),1,3,[]
124434,Hello Kitty: Ringo no Mori no Mystery,,13,9,"['Comedy', 'Mystery']"
124435,Hello Kitty: Ringo no Mori to Parallel Town,,27,9,"['Comedy', 'Fantasy']"
124437,Akarui Sekai,,1,42,['Comedy']
124438,Net Miracle Shopping,,23,4,['Comedy']
124439,Net Miracle Shopping 2nd Season,,22,4,['Comedy']
124449,Hong Mao Lan Tu: A Muxing,,30,16,['Adventure']
124466,Starlight Kiseki,,1,4,[]
124472,Himote House: Dai Panic! Minna de Gokiburi Taiji,,1,16,"['Comedy', 'Slice of Life']"
124473,Choujikuu Seiki Orguss MEMORIAL,,2,50,"['Action', 'Adventure', 'Mecha', 'Romance', 'Sci-Fi']"
124494,Biohazard: Infinite Darkness,Resident Evil: Infinite Darkness,4,26,"['Action', 'Horror', 'Sci-Fi']"
124555,Idolls!,Idolls!,10,8,"['Drama', 'Music', 'Supernatural']"
124561,GOTCHA!,,1,3,['Adventure']
124600,Taimanin Asagi: Toraware no Niku Ningyou,,1,19,"['Hentai', 'Supernatural']"
124612,Dogeza de Tanondemita: Isekai-hen,,1,4,"['Comedy', 'Ecchi', 'Fantasy']"
124635,Ibitsu,,1,3,['Mecha']
124641,Jashin-chan Dropkick X,Dropkick on My Devil!!! X,12,24,"['Comedy', 'Slice of Life', 'Supernatural']"
124662,Kirameki Inokori Daisensou,,1,5,[]
124668,Slimetachi no Idobata Kaigi,,12,1,['Comedy']
124675,Osananajimi ga Zettai ni Makenai Love Come,Osamake: Romcom Where The Childhood Friend Won't Lose,12,24,"['Comedy', 'Romance']"
124698,Ekaki Uta,,1,3,[]
124703,Boukyaku Battery,,1,20,"['Comedy', 'Sports']"
124756,Golden Kamuy 2nd Season OVA,,3,24,"['Action', 'Adventure', 'Comedy']"
124786,Godzilla: Singular Point,Godzilla Singular Point,13,24,"['Action', 'Mecha', 'Mystery', 'Sci-Fi']"
124833,Sore Yuke! Gakkyuu Iinchou,,1,5,[]
124845,Wonder Egg Priority,WONDER EGG PRIORITY,12,23,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']"
124858,Yuukoku no Moriarty Part 2,Moriarty the Patriot Part 2,13,24,"['Drama', 'Mystery', 'Psychological', 'Thriller']"
124874,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,,10,5,['Comedy']
124896,Bear Bear Bear Kuma!,,12,1,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']"
124960,OTMGirls no YOKIYOKI Channel,,13,2,"['Comedy', 'Music', 'Slice of Life']"
124963,Aggressive Girl,Aggressive Girl,1,3,[]
124965,Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,Bagel Girl,15,14,"['Comedy', 'Drama', 'Ecchi', 'Mystery', 'Romance', 'Supernatural']"
125034,Baymax,,1,3,"['Drama', 'Sci-Fi', 'Slice of Life']"
125035,Kai: Geoul Hosuui Jeonseol,Kai: Legend of the Icy Lake,1,96,"['Adventure', 'Fantasy']"
125038,Shadows House,SHADOWS HOUSE,13,24,"['Fantasy', 'Horror', 'Mystery', 'Slice of Life', 'Supernatural']"
125067,Ajisai no Chiru Koro ni,,1,17,['Hentai']
125068,Himawari wa Yoru ni Saku,,1,17,['Hentai']
125124,Rikei ga Koi ni Ochita no de Shoumei shitemita. r=1-sinθ (Heart),"Science Fell in Love, So I Tried to Prove It r=1-sinθ",12,24,"['Comedy', 'Romance']"
125153,Himitsukessha Taka no Tsume: Golden Spell,Eagle Talon: Golden Spell,12,15,"['Comedy', 'Supernatural']"
125154,Uta no Uta,,1,2,[]
125155,Hige Hige Gehi Ponpon,,1,2,[]
125157,Funiculì funiculà: Tozan Densha,,1,2,[]
125183,Ano Ko no Kawari ni Suki na Dake,,2,21,['Hentai']
125202,Minami no Shima no Hanayome-san,,1,2,[]
125203,Watashi no Nyanko,,1,2,[]
125204,Uchuu wa Tanoshii Festival,,1,2,[]
125205,Daijoubu,,1,2,[]
125206,Tsuki ga Michibiku Isekai Douchuu,TSUKIMICHI -Moonlit Fantasy-,12,24,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
125207,Ton Ton Ton,,1,2,['Fantasy']
125208,TALES OF CRESTORIA: Toga Waga wo Shoite Kare wa Tatsu,Tales of Crestoria: The Wake of Sin,1,15,"['Adventure', 'Drama', 'Fantasy']"
125261,Tsurune: Hajimari no Issha,Tsurune The Movie - The First Shot -,1,102,"['Drama', 'Slice of Life', 'Sports']"
125262,Kotobadori,,1,5,['Fantasy']
125263,Kotobadori (Minna no Uta),,1,5,['Fantasy']
125264,Kaeru no Pickles: Kimochi no Iro,,12,5,['Slice of Life']
125266,Shayou,,1,3,['Slice of Life']
125268,Toaru Kagaku no Suzushina Yuriko,,1,1,"['Comedy', 'Slice of Life']"
125271,GON 2nd Season,,26,12,"['Action', 'Adventure']"
125274,DiSCOVER THE FUTURE,,1,3,[]
125293,Telecaster B-Boy,,1,3,[]
125308,Hakumei no Tsubasa EXPANSION: Hoshi no Matsuri,Pokémon: Twilight Wings - The Gathering of Stars,1,6,"['Adventure', 'Fantasy']"
125321,Yakusoku,Promise,1,5,['Psychological']
125322,Mogura no Motoro,,1,15,['Slice of Life']
125330,Jouyatou,Joyato,1,4,[]
125331,Sirotsumekusa,,1,112,['Thriller']
125351,Hetalia World★Stars,Hetalia: World Stars,12,5,['Comedy']
125355,Kanashimi no Kodomo-tachi,,1,3,[]
125367,Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya-sama: Love is War -Ultra Romantic-,13,24,"['Comedy', 'Psychological', 'Romance', 'Slice of Life']"
125368,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen OVA,,1,24,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']"
125369,Tokyo BABYLON 2021,,,,"['Drama', 'Psychological', 'Supernatural', 'Thriller']"
125395,Isaku: Tsumi to Batsu,,1,29,['Hentai']
125425,Toromitsu Musume no Hitou Service: Torottoro Churu Churu Gohoushi Sasete Kudasai,Melting Juice Lolis' Spa Services: Let us do Slurp-Slurp-Melting Care!,1,15,['Hentai']
125426,Gokushufudou,The Way of the Househusband,5,17,"['Comedy', 'Slice of Life']"
125428,Tenkuu Shinpan,High-Rise Invasion,12,25,"['Action', 'Horror', 'Mystery']"
125440,Rilakkuma to Yuuenchi,Rilakkuma's Theme Park Adventure,8,16,"['Comedy', 'Slice of Life']"
125446,Kageki Shoujo!!,Kageki Shojo!!,13,24,"['Drama', 'Slice of Life']"
125447,Thermae Romae Novae,Thermae Romae Novae,11,29,"['Comedy', 'Slice of Life']"
125491,Gebaude=Baude,,10,3,"['Comedy', 'Sci-Fi']"
125513,Kataude,One Arm,1,30,['Drama']
125514,Honda-san x Taka no Tsume,,1,3,['Comedy']
125515,Haitoku no Kyoukai,,2,21,['Hentai']
125516,Kimi ga Suki. THE ANIMATION,,2,26,"['Hentai', 'Romance']"
125517,Star Smash PV,,1,1,"['Music', 'Sports']"
125573,Minna no Umi,,1,4,[]
125574,Sharon no Teryouri vs Mew no Cosplay vs Nina no Kisei Jijitsu Mitsudomoe no Kessen,,1,5,"['Comedy', 'Hentai']"
125575,Suna no Akari,,1,4,['Fantasy']
125576,Nescafé Hong Kong TVCM,Nescafé Hong Kong TVCM,1,2,[]
125600,Taisei Kensetsu: Myanmar,,1,1,[]
125601,"Stratos 4.1 ""CODE: XXX DUTCH ROLL""",,1,5,"['Comedy', 'Sci-Fi']"
125640,Getter Robo Arc,,13,24,"['Action', 'Mecha', 'Sci-Fi']"
125642,Robot Girls Z Petit Chara Anime,,1,11,['Comedy']
125647,"Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ Mini",,2,2,"['Comedy', 'Fantasy']"
125682,CUE!,CUE!,24,24,['Music']
125783,Code Geass: Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taikai,,1,9,['Comedy']
125785,Evangelion x KATE CM,,1,1,[]
125790,San-biki no Koguma-san,,1,10,['Slice of Life']
125796,Evangelion × Attack ZERO,,1,1,[]
125818,Shiroi Spitz,,1,2,[]
125819,Ohayou no Uta,,1,2,[]
125838,Misaki no Mayoiga,The House of the Lost on the Cape,1,100,['Fantasy']
125839,Bakuten!!,Backflip!!,12,23,"['Comedy', 'Drama', 'Sports']"
125841,Hula Fulla Dance,Hula Fulla Dance,1,110,"['Comedy', 'Drama', 'Music', 'Slice of Life', 'Sports']"
125867,Cestvs: The Roman Fighter,CESTVS -The Roman Fighter-,11,23,"['Action', 'Drama', 'Sports']"
125868,NIGHT HEAD 2041,NIGHT HEAD 2041,12,23,"['Drama', 'Mystery', 'Psychological', 'Sci-Fi', 'Supernatural']"
125869,Hikari no Ou,The Fire Hunter,10,24,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']"
125870,Kusoge-tte Iuna! Animation,Don't Call Us A JUNK GAME!,12,3,['Comedy']
125887,Onegai Patron-sama!,Dear My Patron,,,['Slice of Life']
125909,TSUKIPRO THE ANIMATION 2,TSUKIPRO THE ANIMATION 2,13,24,['Music']
125910,VAZZROCK THE ANIMATION,VAZZROCK THE ANIMATION,13,24,['Music']
125915,Kaze to Tomo ni,,1,2,[]
125920,Anomie,,1,4,[]
125931,Sumikko Gurashi Movie: Aoi Tsukiyo no Mahou no Ko,Sumikkogurashi: The Little Wizard in the Blue Moonlight,1,65,['Comedy']
126016,Akira (Shin Anime),,,,"['Action', 'Drama', 'Horror', 'Psychological', 'Sci-Fi', 'Supernatural']"
126047,Deatte 5-byou de Battle,Battle Game in 5 Seconds,12,24,"['Action', 'Drama', 'Supernatural']"
126070,Gorillaman,,2,50,['Comedy']
126071,Kougyou Aika Volley Boys,,2,25,"['Comedy', 'Sports']"
126096,Yousei Chiitan☆,,,,['Comedy']
126111,Sweet Devil,Sweet Devil,1,4,[]
126165,Eien Hanahadashii,,1,4,[]
126166,Wasurenai yo ni,,1,1,[]
126167,Go for 2020,,1,4,"['Drama', 'Sports']"
126168,Mottainai Baasan,,4,6,['Slice of Life']
126169,Code Geass: Hangyaku no Lelouch DVD Magazine,,10,10,['Comedy']
126170,Bouken-tai: Mori no Yuusha,,1,4,[]
126171,MUG,,1,3,[]
126172,Never Giving Up!,,1,4,[]
126173,MATIERICA,,1,30,['Psychological']
126174,Fantasy,,1,3,['Fantasy']
126175,The Apple Incident,,1,2,"['Fantasy', 'Psychological']"
126176,Obake de Ii kara Hayaku Kite,,1,2,[]
126177,Kobutori (1958),,1,20,['Mystery']
126178,ROBOTTING,,1,3,"['Action', 'Music']"
126179,Ippou Nippon Mukashibanash,,12,3,"['Comedy', 'Fantasy']"
126186,Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix ♥,alice gear aegis Expansion: Heart Pounding! Actress Packed Mermaid Grand Prix!,3,15,"['Mecha', 'Sci-Fi', 'Slice of Life']"
126192,Kanojo mo Kanojo,"Girlfriend, Girlfriend",12,24,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']"
126201,Gekka Bijin,,1,5,[]
126202,Hana wa Saku: Touhoku ni Saku,Flowers Will Bloom In Tohoku,1,5,[]
126203,Resukyu-YoYo,,1,5,['Mecha']
126204,Chibikuro Sambo no Tora Taiji,,1,18,[]
126205,Chibikuro Sambo to Futago no Otouto,,1,20,['Slice of Life']
126213,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita","Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside",13,24,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Slice of Life']"
126242,Jimihen!!: Jimiko wo Kaechau Jun Isei Kouyuu,Simple yet Sexy,8,7,"['Hentai', 'Romance']"
126256,Jitensha ni Notte.,,1,6,[]
126258,Hana no Zundamaru: Junk,,3,1,"['Action', 'Comedy']"
126259,Wasurenai yo,,1,2,[]
126263,Togemeku Spica,A Stinging Spica,1,5,[]
126269,Wasshoi Nippon,,1,2,[]
126270,Kita no Kaze to Taiyou to,,1,2,[]
126271,Awajishima no Shichifukujin,,25,5,"['Comedy', 'Supernatural']"
126275,"""Uchuu Senkan Yamato"" to Iu Jidai: Seireki 2202-nen no Sentaku",,1,120,"['Action', 'Drama', 'Sci-Fi']"
126287,PUPARIA,,1,3,"['Fantasy', 'Psychological']"
126288,Sasaki to Miyano,Sasaki and Miyano,12,24,"['Comedy', 'Romance', 'Slice of Life']"
126289,Shenhai,,1,105,"['Adventure', 'Fantasy']"
126294,Pokémon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu,Pokémon Mystery Dungeon: Gates to Infinity,2,3,"['Adventure', 'Fantasy']"
126315,Kaoru no Taisetsu na Mono,,50,1,['Comedy']
126316,B-PROJECT: Netsuretsu*Love Call,B-PROJECT Passion*Love Call,12,24,['Music']
126318,Hoshi no Oujisama Petit Prince Specials,,4,24,['Adventure']
126319,Teppen,,2,50,"['Action', 'Comedy']"
126320,Shura ga Yuku,,2,50,['Drama']
126321,PEACH COMMAND Shin Momotarou Densetsu,,24,24,"['Adventure', 'Comedy']"
126322,Gift±,,20,2,['Horror']
126347,Bai Yao Pu 2,Fairies Albums S2,12,20,"['Fantasy', 'Mystery', 'Supernatural']"
126350,Heibai Wushuang 3,,12,20,"['Action', 'Fantasy']"
126354,Tianbao Fuyao Lu 2,Legend of Exorcism 2,13,19,"['Action', 'Fantasy']"
126356,Tian Guan Ci Fu Special,Heaven Official's Blessing Special Episode,1,22,"['Drama', 'Fantasy', 'Romance']"
126357,Xian Wang De Richang Shenghuo 2,The Daily Life of the Immortal King Season 2,12,18,"['Action', 'Comedy', 'Fantasy']"
126360,Yuan Long 2,Carp Reborn S2,16,20,['Fantasy']
126363,Ba Ma Laizi Erci Yuan,My ACG Parents,24,3,"['Comedy', 'Slice of Life']"
126364,Banshou Shounian,,,,['Action']
126365,Changan Shier Shichen: Bai Ye Xingzhe,,,,"['Action', 'Mystery']"
126366,Dinghai Fusheng Lu,Epic of Divinity Light,12,20,"['Action', 'Fantasy']"
126367,Shikong Zhi Xi,Rift,13,18,"['Action', 'Fantasy']"
126368,Lie Huo Jiao Chou,Drowning Sorrows in Raging Fire,12,20,"['Action', 'Drama', 'Supernatural']"
126369,Ni Zhenshi Ge Tiancai,You're A Genius!,24,8,"['Comedy', 'Fantasy']"
126370,Qia Tongxue Shaonian,,,,['Drama']
126389,Xue Yu Xin,Blood and heart: The legendary life of a Japanese youth in China,12,18,['Drama']
126390,Yinhe Zhi Xin,Foreordination,12,20,"['Action', 'Sci-Fi']"
126391,Yong Sheng,IMMORTALITY,12,20,"['Adventure', 'Drama', 'Fantasy']"
126392,Chang Jian Fengyun,Long Sword,10,15,"['Action', 'Drama']"
126393,Toushinki G's Frame,Ancient Girl’s Frame,12,24,"['Action', 'Mecha', 'Sci-Fi']"
126394,Hei Men,SWARM,12,20,"['Mystery', 'Sci-Fi']"
126395,Li Linke De Xiao Guaner,The Bistro of Li Linke,10,19,['Slice of Life']
126397,Maoling Xiangce,,21,5,"['Fantasy', 'Slice of Life']"
126400,Qian Cong Shou,The Indomitable,16,23,['Action']
126402,Shanghai Gushi,,8,15,"['Drama', 'Slice of Life']"
126403,Shiguang Dailiren,Link Click,11,24,"['Drama', 'Mystery', 'Supernatural', 'Thriller']"
126425,Watashi ni Tenshi ga Maiorita! Precious Friends,WATATEN!: an Angel Flew Down to Me -Precious Friends-,1,67,"['Comedy', 'Slice of Life']"
126432,Sou Xuan Lu: Chen Ling Ji,,6,18,"['Action', 'Fantasy']"
126433,Tian Yi Que,,,,"['Action', 'Fantasy']"
126434,Wushu,,,,['Comedy']
126437,Hitotsuboshi-ke no Ultra Baasan,,13,25,"['Comedy', 'Slice of Life']"
126438,Shin Don Chuck Monogatari,,73,25,"['Adventure', 'Slice of Life']"
126439,Shan Hai Juelun,Fairy Mountain,17,18,"['Action', 'Fantasy']"
126440,Xian Yu Ge,Salted Fish,16,15,"['Comedy', 'Slice of Life']"
126465,Typhoon No.14,,1,7,['Slice of Life']
126506,Pont Qiao Booth,,22,5,['Comedy']
126529,Kyokou Suiri Season 2,In/Spectre 2,12,25,"['Comedy', 'Mystery', 'Romance', 'Supernatural']"
126531,Rikujoubu Joshi wa Ore no Nama Onaho!!! The Animation,,2,20,['Hentai']
126546,Seirei Gensouki,Seirei Gensouki: Spirit Chronicles,12,24,"['Action', 'Drama', 'Fantasy', 'Romance']"
126571,Real Eroge Situation! 2 The Animation,,2,30,['Hentai']
126605,Nintama Rantarou: Saraba Ninjutsu Gakuen no Dan,,2,20,['Comedy']
126606,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆NEXT,,2,25,"['Adventure', 'Comedy']"
126607,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,,1,43,['Comedy']
126610,Stone Age,Stone Age,26,10,['Fantasy']
126611,Cotton Candy Ei-Ei-Oh!,,1,5,['Psychological']
126612,With Pochi! Yoshi's Woolly World Special Anime,,31,1,"['Comedy', 'Slice of Life']"
126619,Loveit,Loveit,1,4,[]
126620,OH! MY Konbu,,22,25,"['Comedy', 'Slice of Life']"
126623,Moeru Butsuzou Ningen,,1,78,['Horror']
126639,Hontoni Atta Gakkou Kaidan,,1,30,['Horror']
126640,Magic,,1,4,[]
126641,Imaginary Express,Imaginary Express,1,4,['Fantasy']
126642,Isewan Taifuu Monogatari,,1,85,['Drama']
126643,Zo Zo Zo Zombie-kun (2020),Zo Zo Zombie,102,4,['Comedy']
126645,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,,5,3,['Comedy']
126646,Isobe Isobee Monogatari Jump Festa Special,,3,6,['Comedy']
126647,Donyatsu Specials,,2,3,"['Comedy', 'Sci-Fi']"
126648,Datsugoku,Jailbreak,1,4,['Drama']
126649,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,The Great Tongari Island Treasure Hunting Adventure,1,10,"['Action', 'Adventure', 'Comedy']"
126650,Cap Kakumei Bottleman,Bottleman,25,5,['Action']
126651,I~ya I~ya I~ya,Whatever Whatever Whatever,1,3,[]
126652,Pan to Boku no Momo-chan,,20,2,"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
126656,Tsukiusa. Gekijou,,12,1,['Comedy']
126657,Ashi,,1,3,[]
126658,TIME ON THE PLANET,,1,1,[]
126659,Boku no Hero Academia THE MOVIE: World Heroes' Mission,My Hero Academia: World Heroes' Mission,1,104,"['Action', 'Adventure', 'Sci-Fi']"
126660,Royal Memories,Royal Memories,1,5,[]
126661,Boku no Hero Academia THE MOVIE: Heroes:Rising - Epilogue Plus: Yume wo Genjitsu ni,,1,10,['Comedy']
126662,Gundam Build Divers Battlogue,,1,11,"['Action', 'Mecha']"
126663,Ahoy!! Warera Houshou Kaizoku-dan☆,,1,2,['Adventure']
126664,SD Gundam World Heroes,SD GUNDAM WORLD HEROES,24,24,"['Action', 'Mecha']"
126665,Douse Nakunaru Dake,Just disappear,1,3,"['Drama', 'Psychological']"
126667,Blue Star,,2,4,[]
126668,Electric Love,,1,3,[]
126669,Baby Maniacs,,1,4,[]
126670,Carry Me Off,,1,4,[]
126676,PekoMiko Daisensou!!,,1,4,['Comedy']
126678,Yami Shibai 8,Theatre of Darkness: Yamishibai 8,13,5,"['Horror', 'Supernatural']"
126706,Kangurei,Hunch Gray,1,4,['Supernatural']
126756,Desktop Cinderella ,,1,4,[]
126757,Hot Minute: Gudetama,Hot Minute: Gudetama,1,1,['Comedy']
126758,JRA x Gudetama,JRA x Gudetama,4,1,['Sports']
126759,Sawatte! Gudetama: 3-dome no Shoujiki,,6,1,['Comedy']
126760,Gudetama Tango,,1,2,[]
126761,Gudetama Theme Song,,1,2,[]
126762,Gudetama Put Your Hands Up,,1,3,[]
126783,Doraemon: Nobita no Little Star Wars 2021,,1,,"['Adventure', 'Comedy', 'Sci-Fi']"
126790,SELECTION PROJECT,Selection Project,13,24,"['Music', 'Slice of Life']"
126791,Kyuukyoku Shinka Shita Full Dive RPG ga Genjitsu yori mo Kusogee Dattara,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,12,24,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance']"
126793,Puraore!: PRIDE OF ORANGE,PuraOre! ~Pride of Orange~,12,24,"['Music', 'Slice of Life', 'Sports']"
126819,Gintama: THE SEMI-FINAL,,2,24,"['Action', 'Comedy']"
126820,Toilet no Hanako-san VS Kukkyou Taimashi,,4,17,"['Fantasy', 'Hentai', 'Supernatural']"
126830,Code Geass: Dakkan no Z,,,,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Thriller']"
126831,Tokyo Gambo,,5,2,['Slice of Life']
126832,Ling Long Middle Chapter,,1,47,"['Action', 'Drama', 'Horror', 'Mecha', 'Mystery', 'Sci-Fi', 'Thriller']"
126833,Ling Long Final Chapter,,2,43,"['Action', 'Drama', 'Horror', 'Mecha', 'Mystery', 'Sci-Fi', 'Thriller']"
126835,Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season,,25,24,"['Adventure', 'Comedy']"
126843,Zannen na Ikimono Jiten,,10,5,"['Comedy', 'Slice of Life']"
126844,Black Cat,,1,3,"['Music', 'Psychological']"
126846,Setsuna Drive,Setsuna Drive,1,4,[]
126863,Kamen no Marionette-tachi,,1,8,['Psychological']
126865,Shin Dokonjou Gaeru,,30,25,"['Comedy', 'Slice of Life']"
126870,Haze Haseru Hateru Made,,1,4,[]
126871,Yawaraka Atom,,4,4,['Comedy']
126872,Yawaraka Sensha,,53,7,['Comedy']
126873,Atomic World,,1,3,['Psychological']
126874,MARS RED Mini Anime: Zero Kikan Nippou,,5,1,['Comedy']
126875,Fussa Dancing Animation,,1,1,['Slice of Life']
126876,Santa Company: Christmas no Himitsu,,1,65,['Fantasy']
126877,Funassyi no Funafunafuna Biyori,,130,1,"['Comedy', 'Slice of Life']"
126878,Kushimitama Samurai,,1,17,"['Action', 'Adventure', 'Drama']"
126879,Shiroishi no Yousei Pichi,,3,4,['Fantasy']
126880,Sugar Bunnies Fleur OVA,,1,8,['Comedy']
126881,Sugar Bunnies Chocolate! OVA,,1,8,['Comedy']
126882,Sugar Bunnies: Taisetsu na Tomodachi e...,,1,8,['Comedy']
126883,Aikodesho,,1,2,[]
126884,A Christmas Song,,1,5,[]
126885,Hime Chen! Otogi Chikku Idol Lilpri (2011),,51,5,['Mahou Shoujo']
126886,The iDOLM@STER SideM: Wake Atte Mini! OVA,,1,,"['Comedy', 'Slice of Life']"
126887,Kumo no Mori no Marcus,,1,2,"['Adventure', 'Fantasy']"
126888,GOD EATER Reso Nantoka Gekijou #EX,,2,3,"['Fantasy', 'Sci-Fi']"
126889,GOD EATER Reso Nantoka Gekijou #00.: Nagerareta Shokupan,,1,7,"['Fantasy', 'Sci-Fi']"
126890,Private Eye Dol,,3,15,"['Comedy', 'Mystery']"
126891,Heisei no Cinderella: Kiko-sama Monogatari,,1,15,['Romance']
126892,Shouta no Sushi: Kokoro ni Hibiku Shari no Aji,,1,54,"['Action', 'Comedy']"
126896,CONNECTED...,,1,2,"['Psychological', 'Sci-Fi']"
126897,Sankaku Mado no Sotogawa wa Yoru,The Night Beyond the Tricornered Window,12,24,"['Drama', 'Mystery', 'Supernatural']"
126898,Shinkai,Shinkai,1,4,['Psychological']
126905,Tropical-Rouge! Precure,Tropical-Rouge! Pretty Cure,46,24,"['Action', 'Comedy', 'Fantasy', 'Mahou Shoujo']"
126907,Keshin,,1,4,['Action']
126908,"Metamon no Uta ""Monmon Metamon""",,1,2,[]
126909,Kamonegi no Kazoe Uta,,1,3,[]
126910,Gan Gan Ganko-chan,,10,5,"['Comedy', 'Sci-Fi']"
126911,DON'T CRY,,1,12,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
126912,DeDeDe,,1,4,[]
126914,Yoru ni Kakeru,Into the Night,1,5,['Romance']
126940,Wanderer,Wanderer,1,3,['Psychological']
127040,Tounen-bun no Watashi e,,1,2,['Drama']
127041,Monogatari wo kimi e. - Fukakai 2 Q1 Ending Animation,,1,2,['Music']
127042,Mister jikken,Persona 4 the Animation: Mr. Experiment Shorts,5,2,['Comedy']
127044,Gunjou,Blue,1,4,[]
127045,Persona 4 the Animation -A Brief Lesson on Izanagi & Izanami-,,1,1,[]
127050,Koroshi Ai,Love of Kill,12,24,"['Action', 'Psychological', 'Romance']"
127090,Isekai Meikyuu de Harem wo,Harem in the Labyrinth of Another World,12,24,"['Drama', 'Ecchi', 'Fantasy', 'Romance']"
127099,Wu Shan Wu Xing,,1,5,"['Action', 'Adventure', 'Fantasy']"
127105,START,,1,5,['Slice of Life']
127114,Wakusei,,1,5,['Romance']
127115,Funassyi to Yukaina Kyoudai,,4,3,['Comedy']
127126,JK Fuuzoku Gakuensai,,2,20,['Hentai']
127149,Fate/Grand Carnival,Fate/Grand Carnival,4,15,"['Comedy', 'Fantasy', 'Supernatural']"
127162,Timing,,1,100,"['Mystery', 'Thriller']"
127163,Rail Romanesque 2,,13,3,"['Sci-Fi', 'Slice of Life']"
127164,Twinkle World,Twinkle World,1,4,[]
127180,Lengxue Kuang Yan,,1,129,"['Action', 'Fantasy']"
127213,Tensei mae no Ryouma to Tabuchi,,20,2,['Comedy']
127225,Slimetachi no Idobata Kaigi: Slime Tsukai to Slime no Maou,,1,2,['Comedy']
127227,Kakushigoto: Himegoto wa Nandesuka,KAKUSHIGOTO Theatrical Edition,1,79,"['Comedy', 'Slice of Life']"
127230,Chainsaw Man,Chainsaw Man,12,25,"['Action', 'Drama', 'Horror', 'Supernatural']"
127244,Mad Love,,1,3,[]
127245,Robomi,,1,2,"['Action', 'Mecha']"
127248,Hunter,,1,9,['Psychological']
127253,Waiter,,1,8,['Psychological']
127271,Ryuu to Sobakasu no Hime,BELLE,1,122,"['Drama', 'Music', 'Mystery', 'Sci-Fi']"
127305,Nankorobiyaoki Nana Shumoku,"7 falls, 8 comebacks, 7 sports",1,3,['Sports']
127306,Mainichi wa Odoritai Kotodara ke,Dance to Life,1,2,['Music']
127331,Crayon Shin-chan: Nazo Meki! Hana no Tenkasu Gakuen,,1,105,['Comedy']
127355,Uranof,,1,2,['Psychological']
127356,Joint,,1,4,['Psychological']
127358,"LaLaLa, BROTHERS",,1,9,['Psychological']
127359,Yume Utsutsu,,1,4,['Psychological']
127363,Jaku-Chara Tomozaki-kun OVA,Bottom-Tier Character Tomozaki OVA,2,13,"['Comedy', 'Romance']"
127366,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,I'm Standing on a Million Lives Season 2,12,24,"['Action', 'Drama', 'Fantasy']"
